state,county,year,Days with AQI,Good Days,Moderate Days,Unhealthy for Sensitive Groups Days,Unhealthy Days,Very Unhealthy Days,Hazardous Days,Max AQI,90th Percentile AQI,Median AQI,Days CO,Days NO2,Days Ozone,Days PM2.5,Days PM10
Virginia,Charlottesville City,2000,60,57,3,0,0,0,0,61,40,19,0,0,0,0,60
Virginia,Chesapeake City,2000,301,154,146,1,0,0,0,108,75,50,0,0,0,285,16
Virginia,Chesterfield,2000,259,129,107,22,1,0,0,159,100,51,0,0,180,79,0
Virginia,Culpeper,2000,60,60,0,0,0,0,0,37,30,16,0,0,0,0,60
Virginia,Fairfax,2000,366,150,187,25,3,1,0,203,97,54,0,62,124,180,0
Virginia,Fauquier,2000,214,152,51,10,1,0,0,154,84,42,0,0,214,0,0
Virginia,Frederick,2000,214,159,45,8,2,0,0,156,84,39,0,0,214,0,0
Virginia,Fredericksburg City,2000,58,58,0,0,0,0,0,40,30,15,0,0,0,0,58
Virginia,Giles,2000,345,205,99,39,2,0,0,161,101,45,0,0,345,0,0
Virginia,Hampton City,2000,366,255,91,18,2,0,0,156,87,37,105,0,191,66,4
Virginia,Henrico,2000,261,134,108,17,2,0,0,169,93,50,0,0,168,93,0
Virginia,King William,2000,61,61,0,0,0,0,0,40,31,15,0,0,0,0,61
Virginia,Loudoun,2000,362,260,83,18,1,0,0,169,77,38,0,125,151,86,0
Virginia,Lynchburg City,2000,77,29,46,2,0,0,0,105,90,56,0,0,0,77,0
Virginia,Madison,2000,357,227,102,27,1,0,0,169,93,43,0,0,327,30,0
Virginia,Newport News City,2000,113,54,58,1,0,0,0,106,71,51,0,0,0,113,0
Virginia,Norfolk City,2000,366,293,71,2,0,0,0,113,60,33,10,249,0,107,0
Virginia,Northumberland,2000,61,61,0,0,0,0,0,41,29,13,0,0,0,0,61
Virginia,Page,2000,257,141,106,8,2,0,0,185,87,47,0,0,179,78,0
Virginia,Prince Edward,2000,358,284,59,15,0,0,0,147,80,36,0,0,358,0,0
Virginia,Prince William,2000,366,306,45,13,2,0,0,169,71,32,0,153,209,0,4
Virginia,Richmond City,2000,366,164,197,5,0,0,0,134,80,54,0,82,0,283,1
Virginia,Roanoke,2000,366,279,68,17,2,0,0,177,87,37,0,159,207,0,0
Virginia,Roanoke City,2000,366,287,76,3,0,0,0,111,62,15,247,0,0,112,7
Virginia,Rockbridge,2000,224,138,77,9,0,0,0,136,84,45,0,0,169,55,0
Virginia,Rockingham,2000,60,58,2,0,0,0,0,54,39,21,0,0,0,0,60
Virginia,Salem City,2000,117,45,68,4,0,0,0,121,84,55,0,0,0,117,0
Virginia,Stafford,2000,214,145,55,13,1,0,0,151,93,44,0,0,214,0,0
Virginia,Suffolk City,2000,214,118,60,34,2,0,0,164,119,48,0,0,214,0,0
Virginia,Virginia Beach City,2000,116,58,57,1,0,0,0,111,74,52,0,0,0,116,0
Virginia,Warren,2000,58,58,0,0,0,0,0,42,27,17,0,0,0,0,58
Virginia,Winchester City,2000,59,59,0,0,0,0,0,46,30,17,0,0,0,0,59
Virginia,Wise,2000,41,41,0,0,0,0,0,40,30,19,0,0,0,0,41
Virginia,Wythe,2000,213,127,68,17,1,0,0,154,100,47,0,0,213,0,0
Washington,Adams,2000,11,7,4,0,0,0,0,72,66,46,0,0,0,11,0
Washington,Asotin,2000,59,56,3,0,0,0,0,74,49,22,0,0,0,0,59
Washington,Benton,2000,336,291,41,4,0,0,0,138,58,19,0,0,0,76,260
Washington,Chelan,2000,85,85,0,0,0,0,0,47,36,19,0,0,0,0,85
Washington,Clallam,2000,324,305,19,0,0,0,0,96,39,25,0,0,283,41,0
Washington,Clark,2000,366,311,49,6,0,0,0,134,58,32,140,0,127,99,0
Washington,Cowlitz,2000,61,60,1,0,0,0,0,56,28,17,0,0,0,0,61
Washington,Jefferson,2000,59,43,15,1,0,0,0,106,61,30,0,0,0,59,0
Washington,King,2000,366,159,188,18,1,0,0,151,85,53,9,24,36,297,0
Washington,Kitsap,2000,63,48,15,0,0,0,0,68,59,35,0,0,0,63,0
Washington,Kittitas,2000,124,119,5,0,0,0,0,81,36,17,0,0,0,68,56
Washington,Klickitat,2000,179,168,11,0,0,0,0,97,48,33,0,0,144,35,0
Washington,Lewis,2000,195,180,15,0,0,0,0,98,48,29,0,0,120,75,0
Washington,Pierce,2000,366,193,153,16,4,0,0,159,93,49,0,0,142,223,1
Washington,Skagit,2000,353,343,10,0,0,0,0,72,40,27,0,0,323,30,0
Washington,Snohomish,2000,366,243,112,11,0,0,0,129,76,40,24,0,0,342,0
Washington,Spokane,2000,366,205,152,9,0,0,0,128,77,48,55,0,113,189,9
Washington,Stevens,2000,108,99,8,0,1,0,0,155,46,23,0,0,0,0,108
Washington,Thurston,2000,366,286,72,8,0,0,0,128,65,34,77,0,150,139,0
Washington,Walla Walla,2000,119,107,11,1,0,0,0,131,54,20,0,0,0,0,119
Washington,Whatcom,2000,235,210,25,0,0,0,0,79,51,30,0,0,135,97,3
Washington,Whitman,2000,60,52,8,0,0,0,0,77,53,25,0,0,0,60,0
Washington,Yakima,2000,366,345,18,3,0,0,0,124,35,15,261,0,0,53,52
West Virginia,Berkeley,2000,113,42,66,5,0,0,0,132,81,55,0,0,0,109,4
West Virginia,Brooke,2000,366,277,82,7,0,0,0,145,69,29,4,0,0,115,247
West Virginia,Cabell,2000,262,130,111,21,0,0,0,150,93,51,0,0,163,96,3
West Virginia,Gilmer,2000,347,289,50,7,1,0,0,151,74,34,0,0,347,0,0
West Virginia,Greenbrier,2000,211,119,70,21,1,0,0,154,101,48,0,0,211,0,0
West Virginia,Hancock,2000,366,239,115,12,0,0,0,150,76,42,23,0,120,103,120
West Virginia,Harrison,2000,115,45,69,1,0,0,0,103,76,54,0,0,0,112,3
West Virginia,Kanawha,2000,260,120,121,17,2,0,0,159,99,54,0,0,163,96,1
West Virginia,Marion,2000,110,42,65,3,0,0,0,110,83,56,0,0,0,103,7
West Virginia,Marshall,2000,113,47,64,2,0,0,0,107,83,55,0,0,0,105,8
West Virginia,Mercer,2000,112,57,54,0,1,0,0,170,74,49,0,0,0,110,2
West Virginia,Monongalia,2000,250,143,96,9,2,0,0,166,84,47,0,0,152,95,3
West Virginia,Ohio,2000,366,273,85,6,2,0,0,156,75,36,105,0,168,90,3
West Virginia,Raleigh,2000,120,60,59,1,0,0,0,102,75,52,0,0,0,116,4
West Virginia,Summers,2000,118,84,34,0,0,0,0,93,67,34,0,0,0,113,5
West Virginia,Tucker,2000,364,262,90,9,3,0,0,159,77,39,0,0,316,48,0
West Virginia,Wood,2000,262,123,117,18,4,0,0,197,97,53,0,0,173,85,4
Wisconsin,Brown,2000,247,180,60,6,1,0,0,154,77,40,0,0,165,82,0
Wisconsin,Columbia,2000,184,150,29,4,1,0,0,151,67,42,0,0,184,0,0
Wisconsin,Dane,2000,366,288,73,5,0,0,0,122,67,33,120,0,152,92,2
Wisconsin,Dodge,2000,344,258,80,5,1,0,0,154,68,40,0,0,284,60,0
Wisconsin,Door,2000,230,186,36,5,3,0,0,177,64,37,0,0,152,78,0
Wisconsin,Douglas,2000,122,100,22,0,0,0,0,89,56,28,0,0,0,111,11
Wisconsin,Florence,2000,173,146,25,2,0,0,0,122,61,37,0,0,173,0,0
Wisconsin,Fond du Lac,2000,180,151,26,3,0,0,0,150,64,40,0,0,180,0,0
Wisconsin,Grant,2000,51,31,19,1,0,0,0,113,78,36,0,0,0,51,0
Wisconsin,Green,2000,72,57,12,2,1,0,0,156,67,38,0,0,72,0,0
Wisconsin,Jefferson,2000,207,113,85,7,2,0,0,164,81,47,0,0,112,95,0
Wisconsin,Kenosha,2000,244,152,77,11,4,0,0,159,87,45,0,0,170,74,0
Wisconsin,Kewaunee,2000,184,159,20,2,3,0,0,156,58,41,0,0,184,0,0
Wisconsin,Manitowoc,2000,242,173,61,6,2,0,0,197,71,41,0,0,169,73,0
Wisconsin,Marathon,2000,186,155,26,5,0,0,0,150,61,39,0,0,165,0,21
Wisconsin,Milwaukee,2000,366,153,200,11,2,0,0,156,87,55,0,64,84,217,1
Wisconsin,Oneida,2000,162,141,19,2,0,0,0,115,51,36,0,0,162,0,0
Wisconsin,Outagamie,2000,242,190,50,2,0,0,0,136,65,37,0,0,162,80,0
Wisconsin,Ozaukee,2000,240,166,66,4,4,0,0,164,74,43,0,0,171,69,0
Wisconsin,Racine,2000,362,321,32,8,1,0,0,154,54,22,180,0,182,0,0
Wisconsin,Rock,2000,243,128,99,13,3,0,0,172,84,49,0,0,165,78,0
Wisconsin,Sauk,2000,179,135,37,7,0,0,0,147,71,42,0,0,179,0,0
Wisconsin,Sheboygan,2000,184,143,32,5,4,0,0,200,84,42,0,0,184,0,0
Wisconsin,St. Croix,2000,209,160,42,7,0,0,0,122,74,40,0,0,177,32,0
Wisconsin,Taylor,2000,364,329,31,4,0,0,0,133,50,35,0,0,364,0,0
Wisconsin,Vernon,2000,181,153,23,5,0,0,0,133,61,40,0,0,181,0,0
Wisconsin,Vilas,2000,210,187,21,2,0,0,0,122,51,34,0,0,170,39,1
Wisconsin,Walworth,2000,184,134,41,9,0,0,0,143,87,44,0,0,184,0,0
Wisconsin,Washington,2000,182,154,22,6,0,0,0,147,71,40,0,0,182,0,0
Wisconsin,Waukesha,2000,366,180,177,8,1,0,0,151,79,51,7,0,100,258,1
Wisconsin,Winnebago,2000,242,182,57,3,0,0,0,147,69,40,0,0,165,77,0
Wisconsin,Wood,2000,115,75,38,2,0,0,0,111,71,33,0,0,0,115,0
Wyoming,Albany,2000,357,185,159,11,2,0,0,172,87,50,0,0,347,2,8
Wyoming,Campbell,2000,163,110,50,2,1,0,0,165,71,30,0,0,0,61,102
Wyoming,Carbon,2000,60,57,3,0,0,0,0,88,46,17,0,0,0,0,60
Wyoming,Converse,2000,96,90,6,0,0,0,0,62,41,20,0,0,0,45,51
Wyoming,Fremont,2000,125,94,29,2,0,0,0,109,74,26,0,0,0,107,18
Wyoming,Laramie,2000,116,111,5,0,0,0,0,57,37,21,0,0,0,106,10
Wyoming,Lincoln,2000,359,346,12,1,0,0,0,108,34,15,0,0,0,0,359
Wyoming,Natrona,2000,57,57,0,0,0,0,0,42,28,13,0,0,0,0,57
Wyoming,Park,2000,110,104,6,0,0,0,0,85,36,13,0,0,0,55,55
Wyoming,Platte,2000,61,59,2,0,0,0,0,81,31,14,0,0,0,0,61
Wyoming,Sheridan,2000,226,174,48,4,0,0,0,124,68,30,0,0,0,101,125
Wyoming,Sublette,2000,362,229,125,8,0,0,0,129,74,47,0,0,361,1,0
Wyoming,Sweetwater,2000,288,265,22,0,1,0,0,172,48,24,0,0,0,0,288
Wyoming,Teton,2000,361,289,72,0,0,0,0,100,61,44,0,0,356,1,4
Alabama,Baldwin,2006,280,174,81,24,1,0,0,156,97,46,0,0,219,61,0
Alabama,Barbour,2006,11,6,5,0,0,0,0,77,63,35,0,0,0,11,0
Alabama,Clay,2006,286,165,112,9,0,0,0,140,80,48,0,0,201,85,0
Alabama,Colbert,2006,282,180,95,7,0,0,0,129,74,45,0,0,191,91,0
Alabama,DeKalb,2006,363,215,133,15,0,0,0,140,84,47,0,0,303,60,0
Alabama,Elmore,2006,244,166,72,6,0,0,0,112,77,46,0,0,244,0,0
Alabama,Escambia,2006,121,55,66,0,0,0,0,94,71,52,0,0,0,121,0
Alabama,Etowah,2006,282,168,108,6,0,0,0,129,74,48,0,0,196,85,1
Alabama,Houston,2006,285,177,102,6,0,0,0,126,77,46,0,0,194,91,0
Alabama,Jefferson,2006,365,29,267,56,12,1,0,204,118,79,49,0,63,211,42
Alabama,Lawrence,2006,281,179,96,6,0,0,0,136,77,46,0,0,208,73,0
Alabama,Madison,2006,362,229,119,12,2,0,0,156,84,45,0,0,286,70,6
Alabama,Marengo,2006,16,16,0,0,0,0,0,31,26,19,0,0,0,0,16
Alabama,Mobile,2006,359,236,99,21,3,0,0,164,84,44,0,0,206,74,79
Alabama,Montgomery,2006,286,170,107,8,1,0,0,175,80,45,0,0,186,100,0
Alabama,Morgan,2006,284,150,116,18,0,0,0,136,92,50,0,0,209,75,0
Alabama,Baldwin,2001,283,190,79,12,2,0,0,159,84,43,0,0,216,67,0
Alabama,Clay,2001,279,158,106,14,1,0,0,164,87,46,0,0,207,72,0
Alabama,Colbert,2001,100,54,46,0,0,0,0,89,75,47,0,0,0,100,0
Alabama,DeKalb,2001,365,209,125,28,3,0,0,164,97,46,0,0,300,65,0
Alabama,Elmore,2001,241,165,63,12,1,0,0,154,80,43,0,0,241,0,0
Alabama,Escambia,2001,115,63,52,0,0,0,0,83,67,46,0,0,0,110,5
Alabama,Etowah,2001,110,48,62,0,0,0,0,99,84,53,0,0,0,94,16
Alabama,Houston,2001,114,55,59,0,0,0,0,91,76,52,0,0,0,108,6
Alabama,Jefferson,2001,365,39,225,71,22,8,0,265,144,77,68,0,49,245,3
Alabama,Lawrence,2001,274,188,79,7,0,0,0,119,75,44,0,0,201,73,0
Alabama,Madison,2001,364,229,119,16,0,0,0,136,87,44,0,0,279,71,14
Alabama,Marengo,2001,60,60,0,0,0,0,0,49,36,19,0,0,0,0,60
Alabama,Mobile,2001,287,185,86,15,1,0,0,159,84,45,0,0,190,82,15
Alabama,Montgomery,2001,285,164,111,10,0,0,0,150,80,45,0,0,188,93,4
Alabama,Morgan,2001,271,159,95,16,1,0,0,169,93,46,0,0,203,61,7
Alabama,Pike,2001,60,59,1,0,0,0,0,53,31,19,0,0,0,0,60
Alabama,Russell,2001,110,43,66,1,0,0,0,125,85,57,0,0,0,105,5
Alabama,Shelby,2001,285,157,98,23,7,0,0,197,101,47,0,6,194,83,2
Alabama,Sumter,2001,274,190,78,5,1,0,0,164,73,43,0,0,187,87,0
Alabama,Talladega,2001,115,50,65,0,0,0,0,97,75,54,0,0,0,107,8
Alabama,Tuscaloosa,2001,242,176,56,9,1,0,0,192,77,41,0,0,226,15,1
Alaska,Aleutians East ,2001,10,10,0,0,0,0,0,39,39,10,0,0,0,10,0
Alaska,Anchorage ,2001,305,254,49,2,0,0,0,113,58,28,144,0,0,71,90
Alaska,Denali ,2001,362,355,7,0,0,0,0,71,45,34,0,0,361,1,0
Alaska,Fairbanks North Star ,2001,243,175,62,6,0,0,0,133,77,31,120,0,0,123,0
Alaska,Juneau ,2001,130,117,13,0,0,0,0,96,51,17,0,0,0,125,5
Alaska,Kenai Peninsula ,2001,5,5,0,0,0,0,0,33,33,3,0,0,0,5,0
Alaska,Ketchikan Gateway ,2001,30,28,2,0,0,0,0,74,45,16,0,0,0,30,0
Alaska,Matanuska-Susitna ,2001,125,105,20,0,0,0,0,93,66,18,0,0,0,111,14
Arizona,Apache,2001,95,95,0,0,0,0,0,32,23,14,0,0,0,95,0
Arizona,Cochise,2001,343,262,81,0,0,0,0,93,64,44,0,0,328,8,7
Arizona,Coconino,2001,359,241,115,3,0,0,0,105,71,46,0,0,343,16,0
Arizona,Gila,2001,121,98,23,0,0,0,0,94,60,30,0,0,0,101,20
Arizona,Graham,2001,59,58,1,0,0,0,0,57,31,19,0,0,0,0,59
Arizona,Maricopa,2001,365,30,251,71,13,0,0,185,122,80,0,82,200,55,28
Arizona,Mohave,2001,73,71,2,0,0,0,0,73,44,24,0,0,0,7,66
Arizona,Navajo,2001,107,106,1,0,0,0,0,52,24,13,0,0,0,89,18
Arizona,Pima,2001,365,225,136,4,0,0,0,115,77,47,0,60,237,29,39
Arizona,Pinal,2001,223,111,89,23,0,0,0,147,101,51,0,0,153,70,0
Arizona,Santa Cruz,2001,63,39,22,2,0,0,0,130,67,42,0,0,0,41,22
Arizona,Yavapai,2001,316,166,136,14,0,0,0,122,90,50,0,0,294,17,5
Arizona,Yuma,2001,191,154,34,3,0,0,0,140,70,40,0,0,176,0,15
Arkansas,Arkansas,2001,103,50,53,0,0,0,0,93,68,51,0,0,0,103,0
Arkansas,Ashley,2001,114,52,62,0,0,0,0,98,72,53,0,0,0,114,0
Arkansas,Clark,2001,362,294,60,8,0,0,0,133,71,40,0,0,362,0,0
Arkansas,Craighead,2001,80,40,40,0,0,0,0,99,71,52,0,0,0,80,0
Arkansas,Crittenden,2001,365,225,104,27,9,0,0,192,100,44,0,0,305,60,0
Arkansas,Faulkner,2001,90,43,47,0,0,0,0,96,72,51,0,0,0,90,0
Arkansas,Garland,2001,119,53,66,0,0,0,0,91,71,54,0,0,0,119,0
Arkansas,Jefferson,2001,87,32,55,0,0,0,0,95,75,54,0,0,0,87,0
Arkansas,Marion,2001,82,62,20,0,0,0,0,73,60,31,0,0,0,82,0
Arkansas,Miller,2001,86,35,51,0,0,0,0,90,72,54,0,0,0,86,0
Arkansas,Mississippi,2001,89,46,43,0,0,0,0,96,72,48,0,0,0,89,0
Arkansas,Montgomery,2001,358,331,27,0,0,0,0,80,49,33,0,0,358,0,0
Arkansas,Newton,2001,357,271,78,8,0,0,0,136,77,43,0,0,326,31,0
Arkansas,Phillips,2001,115,58,56,1,0,0,0,107,71,50,0,0,0,115,0
Arkansas,Polk,2001,121,68,53,0,0,0,0,84,69,47,0,0,0,121,0
Arkansas,Pope,2001,107,54,53,0,0,0,0,86,69,50,0,0,0,107,0
Arkansas,Pulaski,2001,365,117,215,29,4,0,0,156,100,58,0,6,127,232,0
Arkansas,Sebastian,2001,106,50,56,0,0,0,0,89,73,52,0,0,0,106,0
Arkansas,Union,2001,92,47,44,1,0,0,0,102,76,50,0,0,0,92,0
Arkansas,Washington,2001,99,60,39,0,0,0,0,83,64,47,0,0,0,99,0
Arkansas,White,2001,81,41,40,0,0,0,0,90,70,50,0,0,0,81,0
California,Alameda,2001,365,290,57,12,6,0,0,178,68,40,1,127,178,59,0
California,Amador,2001,365,250,89,25,1,0,0,154,93,40,5,0,360,0,0
California,Butte,2001,365,152,162,43,8,0,0,159,111,56,0,4,257,103,1
California,Calaveras,2001,365,229,91,41,4,0,0,161,105,44,2,0,348,15,0
California,Colusa,2001,363,234,106,21,2,0,0,156,87,42,0,0,295,37,31
California,Contra Costa,2001,365,261,78,20,6,0,0,192,84,43,0,43,220,101,1
California,Del Norte,2001,125,125,0,0,0,0,0,50,33,14,0,0,0,89,36
California,El Dorado,2001,365,160,119,53,30,3,0,204,147,58,0,15,340,10,0
California,Fresno,2001,365,23,117,113,91,21,0,238,190,119,2,9,245,109,0
California,Glenn,2001,364,259,89,16,0,0,0,147,80,43,0,0,327,0,37
California,Humboldt,2001,323,303,20,0,0,0,0,94,45,6,0,0,0,48,275
California,Imperial,2001,365,103,191,52,15,3,1,543,126,65,45,45,219,24,32
California,Inyo,2001,365,155,138,32,6,2,32,20646,184,58,0,0,281,1,83
California,Kern,2001,365,35,126,101,90,13,0,210,177,108,0,22,225,111,7
California,Kings,2001,361,157,128,52,23,1,0,202,133,56,0,48,253,41,19
California,Lake,2001,365,344,21,0,0,0,0,84,47,37,0,0,362,3,0
California,Lassen,2001,40,35,5,0,0,0,0,76,55,29,0,0,0,0,40
California,Los Angeles,2001,365,21,158,127,48,11,0,230,161,101,2,73,146,143,1
California,Madera,2001,359,213,95,42,9,0,0,169,119,46,0,47,312,0,0
California,Marin,2001,365,350,15,0,0,0,0,84,42,30,2,176,148,38,1
California,Mariposa,2001,346,188,91,60,7,0,0,182,122,48,0,0,335,6,5
California,Mendocino,2001,365,354,10,1,0,0,0,108,43,31,1,53,285,17,9
California,Merced,2001,357,156,112,62,27,0,0,200,143,61,0,11,312,29,5
California,Modoc,2001,62,54,8,0,0,0,0,99,53,22,0,0,0,35,27
California,Mono,2001,359,251,88,16,2,1,1,4378,93,36,82,0,174,40,63
California,Monterey,2001,365,343,20,2,0,0,0,129,47,34,0,16,313,24,12
California,Napa,2001,365,350,14,1,0,0,0,126,44,31,3,114,240,0,8
California,Nevada,2001,365,165,130,50,19,1,0,201,129,54,0,0,339,23,3
California,Orange,2001,365,112,192,50,11,0,0,179,115,64,0,60,113,192,0
California,Placer,2001,365,216,88,37,23,1,0,202,133,46,0,84,264,17,0
California,Plumas,2001,365,281,73,10,1,0,0,152,70,35,0,0,170,100,95
California,Riverside,2001,365,38,126,99,77,24,1,500,187,110,0,35,174,149,7
California,Sacramento,2001,365,141,143,56,23,2,0,203,143,59,3,29,232,94,7
California,San Benito,2001,364,272,72,18,2,0,0,156,84,42,0,0,361,3,0
California,San Bernardino,2001,365,35,154,91,56,29,0,241,195,100,0,100,206,56,3
California,San Diego,2001,365,47,227,76,14,1,0,212,129,77,2,30,158,173,2
California,San Francisco,2001,365,291,61,10,3,0,0,162,63,36,3,120,122,118,2
California,San Joaquin,2001,365,246,95,19,5,0,0,166,87,44,2,81,196,62,24
California,San Luis Obispo,2001,365,259,94,11,1,0,0,152,84,44,0,25,314,16,10
California,San Mateo,2001,365,324,36,4,1,0,0,159,52,32,3,158,146,58,0
California,Santa Barbara,2001,365,219,108,36,1,1,0,201,101,48,0,9,343,11,2
California,Santa Clara,2001,365,221,117,15,12,0,0,177,90,46,0,70,156,139,0
California,Santa Cruz,2001,365,335,28,2,0,0,0,108,49,35,0,5,328,26,6
California,Shasta,2001,362,270,74,18,0,0,0,134,84,44,0,0,345,17,0
California,Siskiyou,2001,288,287,1,0,0,0,0,69,26,13,0,0,195,52,41
California,Solano,2001,365,304,50,8,3,0,0,169,64,37,10,62,243,49,1
California,Sonoma,2001,365,322,37,5,1,0,0,162,54,36,0,56,267,41,1
California,Stanislaus,2001,365,190,128,31,16,0,0,187,112,50,2,80,222,51,10
California,Sutter,2001,365,240,96,26,3,0,0,169,97,44,5,69,266,20,5
California,Tehama,2001,279,168,84,27,0,0,0,150,100,44,0,0,260,0,19
California,Trinity,2001,118,110,8,0,0,0,0,62,40,13,0,0,0,84,34
California,Tulare,2001,365,99,94,93,77,2,0,206,166,95,0,22,280,58,5
California,Tuolumne,2001,365,208,108,46,3,0,0,179,112,45,15,0,350,0,0
California,Ventura,2001,365,147,134,61,21,2,0,208,137,61,0,37,282,46,0
California,Yolo,2001,365,274,75,14,2,0,0,169,77,40,0,54,270,36,5
Canada,New Brunswick,2001,191,173,16,2,0,0,0,115,50,35,0,0,191,0,0
Canada,Saskatchewan,2001,68,63,5,0,0,0,0,72,46,24,0,0,0,68,0
Colorado,Adams,2001,365,170,191,3,1,0,0,152,72,51,1,199,48,70,47
Colorado,Alamosa,2001,328,318,10,0,0,0,0,77,39,19,0,0,0,29,299
Colorado,Arapahoe,2001,345,246,88,11,0,0,0,140,80,41,0,0,296,49,0
Colorado,Archuleta,2001,354,331,23,0,0,0,0,85,45,22,0,0,0,37,317
Colorado,Boulder,2001,365,276,84,5,0,0,0,119,67,41,28,0,259,58,20
Colorado,Delta,2001,61,55,6,0,0,0,0,67,49,29,0,0,0,41,20
Colorado,Denver,2001,365,121,225,17,2,0,0,158,85,56,1,199,62,86,17
Colorado,Douglas,2001,236,137,86,12,1,0,0,159,84,48,0,0,210,26,0
Colorado,Eagle,2001,22,22,0,0,0,0,0,33,19,12,0,0,0,0,22
Colorado,El Paso,2001,365,257,105,3,0,0,0,105,71,44,24,60,241,31,9
Colorado,Elbert,2001,122,122,0,0,0,0,0,48,33,16,0,0,0,122,0
Colorado,Fremont,2001,59,59,0,0,0,0,0,37,25,13,0,0,0,0,59
Colorado,Garfield,2001,109,109,0,0,0,0,0,50,30,18,0,0,0,0,109
Colorado,Gunnison,2001,365,229,134,2,0,0,0,115,71,49,0,0,332,6,27
Colorado,Jackson,2001,119,118,1,0,0,0,0,60,20,8,0,0,0,119,0
Colorado,Jefferson,2001,365,265,75,23,2,0,0,161,87,42,1,26,338,0,0
Colorado,La Plata,2001,365,313,52,0,0,0,0,71,52,38,0,36,202,9,118
Colorado,Larimer,2001,365,256,98,11,0,0,0,140,77,45,1,0,336,28,0
Colorado,Mesa,2001,365,345,20,0,0,0,0,76,39,25,173,0,0,79,113
Colorado,Montezuma,2001,344,257,86,1,0,0,0,105,64,44,0,0,333,11,0
Colorado,Montrose,2001,68,62,6,0,0,0,0,72,44,23,0,0,0,0,68
Colorado,Pitkin,2001,358,353,5,0,0,0,0,66,34,19,0,0,0,5,353
Colorado,Prowers,2001,364,324,40,0,0,0,0,99,51,23,0,0,0,0,364
Colorado,Pueblo,2001,125,108,17,0,0,0,0,85,52,33,0,0,0,113,12
Colorado,Routt,2001,351,327,24,0,0,0,0,73,42,19,0,0,0,40,311
Colorado,San Juan,2001,117,117,0,0,0,0,0,30,18,9,0,0,0,117,0
Colorado,San Miguel,2001,255,252,2,1,0,0,0,129,29,17,0,0,0,44,211
Colorado,Summit,2001,122,112,10,0,0,0,0,77,44,17,0,0,0,0,122
Colorado,Teller,2001,287,284,3,0,0,0,0,57,31,20,0,0,0,0,287
Colorado,Weld,2001,365,269,86,10,0,0,0,147,74,40,45,0,257,61,2
Connecticut,Fairfield,2001,365,205,119,21,15,5,0,229,109,48,11,149,141,63,1
Connecticut,Hartford,2001,365,202,137,18,7,1,0,209,85,48,14,79,116,156,0
Connecticut,Litchfield,2001,103,86,14,1,2,0,0,182,74,25,0,0,35,31,37
Connecticut,Middlesex,2001,269,204,37,17,8,3,0,206,108,40,0,0,269,0,0
Connecticut,New Haven,2001,365,106,222,23,12,2,0,229,101,60,0,59,90,197,19
Connecticut,New London,2001,235,144,72,13,6,0,0,185,90,46,0,0,164,66,5
Connecticut,Tolland,2001,179,115,41,14,6,3,0,218,119,46,0,1,178,0,0
Connecticut,Windham,2001,363,296,38,15,10,4,0,210,87,37,0,0,363,0,0
Country Of Mexico,BAJA CALIFORNIA NORTE,2001,365,71,136,93,36,27,2,495,192,90,85,93,129,0,58
Country Of Mexico,CHIHUAHUA STATE,2001,289,102,140,39,6,1,1,496,122,60,32,0,215,0,42
Country Of Mexico,SONORA,2001,59,19,37,3,0,0,0,130,89,59,0,0,0,0,59
Delaware,Kent,2001,277,149,101,19,7,1,0,204,100,49,0,0,196,81,0
Delaware,New Castle,2001,365,102,211,32,20,0,0,192,112,63,0,17,117,231,0
Delaware,Sussex,2001,277,138,112,18,8,1,0,201,100,51,0,0,207,70,0
District Of Columbia,District of Columbia,2001,365,103,222,29,9,2,0,203,106,62,3,63,86,213,0
Florida,Alachua,2001,357,250,92,14,1,0,0,154,84,42,0,0,305,52,0
Florida,Baker,2001,361,310,45,6,0,0,0,126,58,35,0,0,361,0,0
Florida,Bay,2001,359,270,76,11,2,0,0,166,77,40,0,0,315,43,1
Florida,Brevard,2001,365,305,52,6,2,0,0,159,64,38,0,0,327,29,9
Florida,Broward,2001,365,282,75,6,2,0,0,182,60,40,3,41,151,170,0
Florida,Citrus,2001,122,94,28,0,0,0,0,83,60,38,0,0,0,122,0
Florida,Collier,2001,122,120,2,0,0,0,0,77,43,32,0,0,122,0,0
Florida,Columbia,2001,356,292,57,7,0,0,0,133,67,36,0,0,356,0,0
Florida,Duval,2001,365,221,134,10,0,0,0,149,74,46,0,4,163,197,1
Florida,Escambia,2001,365,187,159,17,2,0,0,161,81,50,0,3,159,203,0
Florida,Hamilton,2001,108,106,1,1,0,0,0,132,28,16,0,0,0,0,108
Florida,Highlands,2001,187,183,4,0,0,0,0,80,43,32,0,0,187,0,0
Florida,Hillsborough,2001,365,169,170,21,5,0,0,200,89,52,0,4,138,217,6
Florida,Holmes,2001,361,297,60,4,0,0,0,126,67,37,0,0,361,0,0
Florida,Indian River,2001,175,167,5,3,0,0,0,147,47,36,0,0,175,0,0
Florida,Lake,2001,365,306,52,7,0,0,0,143,67,37,0,0,360,0,5
Florida,Lee,2001,365,305,57,3,0,0,0,115,61,36,0,0,315,41,9
Florida,Leon,2001,365,276,81,8,0,0,0,133,71,39,0,0,281,79,5
Florida,Liberty,2001,354,317,34,3,0,0,0,126,51,35,0,0,354,0,0
Florida,Manatee,2001,364,281,66,14,3,0,0,185,74,40,0,7,314,42,1
